Data da Coleta,Regiao - Sigla,Estado - Sigla,Municipio,Produto,Data da Coleta,Valor de Venda,Bandeira
2023-05-23,SE,MG,BARBACENA,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,NE,SE,ITABAIANA,GASOLINA,2023-05-23,"4,97",BRANCA
2023-05-23,NE,CE,QUIXADA,GASOLINA,2023-05-23,"5,69",VIBRA ENERGIA
2023-05-23,SE,SP,MAUA,GASOLINA,2023-05-23,"5,09",VIBRA ENERGIA
2023-05-23,CO,MT,SINOP,GASOLINA,2023-05-23,"5,28",IPIRANGA
2023-05-23,S,RS,SANTANA DO LIVRAMENTO,GASOLINA,2023-05-23,"5,69",IPIRANGA
2023-05-23,S,SC,ITAJAI,GASOLINA,2023-05-23,"5,37",RAIZEN MIME
2023-05-23,SE,SP,GUARULHOS,GASOLINA,2023-05-23,"5,19",IPIRANGA
2023-05-23,N,RO,PIMENTA BUENO,GASOLINA,2023-05-23,"5,93",IPIRANGA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,49",IPIRANGA
2023-05-23,SE,SP,ASSIS,GASOLINA,2023-05-23,"5,69",VIBRA ENERGIA
2023-05-23,SE,ES,SAO MATEUS,GASOLINA,2023-05-23,"4,69",IPIRANGA
2023-05-23,NE,PI,PICOS,GASOLINA,2023-05-23,"5,19",BRANCA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,CO,MT,CACERES,GASOLINA,2023-05-23,"5,35",BRANCA
2023-05-23,SE,SP,ASSIS,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,SE,SP,SERTAOZINHO,GASOLINA,2023-05-23,"5,09",BRANCA
2023-05-23,SE,MG,MURIAE,GASOLINA,2023-05-23,"5,48",IPIRANGA
2023-05-23,SE,SP,SERTAOZINHO,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,NE,PI,PIRIPIRI,GASOLINA,2023-05-23,"5,59",BRANCA
2023-05-23,NE,CE,FORTALEZA,GASOLINA,2023-05-23,"5,57",IPIRANGA
2023-05-23,SE,MG,ITABIRA,GASOLINA,2023-05-23,"5,59",IPIRANGA
2023-05-23,NE,PI,TERESINA,GASOLINA,2023-05-23,"5,77",BRANCA
2023-05-23,SE,MG,SAO SEBASTIAO DO PARAISO,GASOLINA,2023-05-23,"5,34",RAIZEN
2023-05-23,N,RO,PORTO VELHO,GASOLINA,2023-05-23,"5,88",BRANCA
2023-05-23,SE,SP,SOROCABA,GASOLINA,2023-05-23,"4,95",BRANCA
2023-05-23,SE,MG,BARBACENA,GASOLINA,2023-05-23,"5,55",VIBRA ENERGIA
2023-05-23,S,RS,PASSO FUNDO,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,SE,SP,RIBEIRAO PIRES,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,N,RO,PORTO VELHO,GASOLINA,2023-05-23,"5,89",EQUADOR
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"5,49",RAIZEN
2023-05-23,NE,RN,CAICO,GASOLINA,2023-05-23,"5,54",VIBRA ENERGIA
2023-05-23,CO,GO,TRINDADE,GASOLINA,2023-05-23,"5,49",ALESAT
2023-05-23,N,RR,BOA VISTA,GASOLINA,2023-05-23,"5,88",VIBRA ENERGIA
2023-05-23,SE,SP,GUARUJA,GASOLINA,2023-05-23,"5,07",BRANCA
2023-05-23,NE,PE,PAULISTA,GASOLINA,2023-05-23,"4,88",BRANCA
2023-05-23,S,RS,BAGE,GASOLINA,2023-05-23,"5,89",VIBRA ENERGIA
2023-05-23,CO,MT,CACERES,GASOLINA,2023-05-23,"5,41",RAIZEN
2023-05-23,SE,RJ,SAO JOAO DE MERITI,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,N,RO,CACOAL,GASOLINA,2023-05-23,"5,78",IPIRANGA
2023-05-23,NE,PB,PATOS,GASOLINA,2023-05-23,"5,23",DISLUB
2023-05-23,SE,SP,MAUA,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"4,87",BRANCA
2023-05-23,NE,BA,JAGUAQUARA,GASOLINA,2023-05-23,"5,35",BRANCA
2023-05-23,SE,SP,LIMEIRA,GASOLINA,2023-05-23,"4,59",BRANCA
2023-05-23,SE,MG,BETIM,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,CO,GO,JATAI,GASOLINA,2023-05-23,"5,09",MASUT DISTRIBUIDORA
2023-05-23,SE,SP,PRAIA GRANDE,GASOLINA,2023-05-23,"5,27",VIBRA ENERGIA
2023-05-23,NE,PE,PAULISTA,GASOLINA,2023-05-23,"4,97",VIBRA ENERGIA
2023-05-23,CO,MT,SINOP,GASOLINA,2023-05-23,"5,19",BRANCA
2023-05-23,S,SC,JARAGUA DO SUL,GASOLINA,2023-05-23,"4,89",IPIRANGA
2023-05-23,SE,MG,MURIAE,GASOLINA,2023-05-23,"5,49",ALESAT
2023-05-23,SE,ES,SAO MATEUS,GASOLINA,2023-05-23,"4,69",IPIRANGA
2023-05-23,NE,BA,VALENCA,GASOLINA,2023-05-23,"5,53",BRANCA
2023-05-23,SE,SP,SAO BERNARDO DO CAMPO,GASOLINA,2023-05-23,"5,14",BRANCA
2023-05-23,N,RO,PORTO VELHO,GASOLINA,2023-05-23,"5,89",IPIRANGA
2023-05-23,S,RS,CACHOEIRA DO SUL,GASOLINA,2023-05-23,"4,99",RAIZEN
2023-05-23,SE,SP,JOSE BONIFACIO,GASOLINA,2023-05-23,"5,39",IPIRANGA
2023-05-23,NE,PB,PATOS,GASOLINA,2023-05-23,"5,29",BRANCA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,69",ALESAT
2023-05-23,SE,ES,SERRA,GASOLINA,2023-05-23,"5,19",VIBRA ENERGIA
2023-05-23,NE,SE,LAGARTO,GASOLINA,2023-05-23,"4,99",RAIZEN
2023-05-23,SE,RJ,ITAGUAI,GASOLINA,2023-05-23,"5,29",RAIZEN
2023-05-23,N,TO,ARAGUAINA,GASOLINA,2023-05-23,"5,67",BRANCA
2023-05-23,N,PA,ALTAMIRA,GASOLINA,2023-05-23,"5,74",IPIRANGA
2023-05-23,S,PR,ARAUCARIA,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,S,SC,TUBARAO,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,SE,MG,CAMPO BELO,GASOLINA,2023-05-23,"5,09",BRANCA
2023-05-23,N,PA,CAMETA,GASOLINA,2023-05-23,"5,6",SABBÁ
2023-05-23,SE,MG,ARAGUARI,GASOLINA,2023-05-23,"4,89",BRANCA
2023-05-23,SE,SP,PRAIA GRANDE,GASOLINA,2023-05-23,"5,39",RAIZEN
2023-05-23,SE,ES,VILA VELHA,GASOLINA,2023-05-23,"5,39",VIBRA ENERGIA
2023-05-23,SE,RJ,SAO JOAO DE MERITI,GASOLINA,2023-05-23,"5,09",BRANCA
2023-05-23,SE,SP,MIRASSOL,GASOLINA,2023-05-23,"5,29",VIBRA ENERGIA
2023-05-23,S,PR,FOZ DO IGUACU,GASOLINA,2023-05-23,"5,27",IPIRANGA
2023-05-23,S,SC,BIGUACU,GASOLINA,2023-05-23,"5,67",BRANCA
2023-05-23,NE,BA,JAGUAQUARA,GASOLINA,2023-05-23,"5,46",RAIZEN
2023-05-23,CO,MS,NOVA ANDRADINA,GASOLINA,2023-05-23,"5,63",TAURUS
2023-05-23,NE,MA,CODO,GASOLINA,2023-05-23,"5,45",BRANCA
2023-05-23,SE,SP,ASSIS,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,NE,MA,CAXIAS,GASOLINA,2023-05-23,"4,97",BRANCA
2023-05-23,SE,ES,SERRA,GASOLINA,2023-05-23,"5,07",IPIRANGA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,SE,SP,MAUA,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,N,TO,PARAISO DO TOCANTINS,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,NE,BA,JEQUIE,GASOLINA,2023-05-23,"5,83",BRANCA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,SE,SP,LIMEIRA,GASOLINA,2023-05-23,"4,97",IPIRANGA
2023-05-23,SE,SP,SANTO ANDRE,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,SE,SP,MOCOCA,GASOLINA,2023-05-23,"4,89",BRANCA
2023-05-23,NE,BA,SERRINHA,GASOLINA,2023-05-23,"5,19",IPIRANGA
2023-05-23,N,PA,ANANINDEUA,GASOLINA,2023-05-23,"5,05",IPIRANGA
2023-05-23,SE,MG,SETE LAGOAS,GASOLINA,2023-05-23,"4,95",BRANCA
2023-05-23,SE,MG,GOVERNADOR VALADARES,GASOLINA,2023-05-23,"4,99",RAIZEN
2023-05-23,N,RO,PORTO VELHO,GASOLINA,2023-05-23,"5,85",IPIRANGA
2023-05-23,SE,MG,GUAXUPE,GASOLINA,2023-05-23,"5,25",BRANCA
2023-05-23,S,SC,SAO JOSE,GASOLINA,2023-05-23,"5,67",IPIRANGA
2023-05-23,NE,BA,SIMOES FILHO,GASOLINA,2023-05-23,"5,69",BRANCA
2023-05-23,NE,AL,RIO LARGO,GASOLINA,2023-05-23,"5,43",VIBRA ENERGIA
2023-05-23,NE,BA,GUANAMBI,GASOLINA,2023-05-23,"5,65",BRANCA
2023-05-23,NE,SE,LAGARTO,GASOLINA,2023-05-23,"4,95",BRANCA
2023-05-23,N,PA,CONCEICAO DO ARAGUAIA,GASOLINA,2023-05-23,"6,19",BRANCA
2023-05-23,N,PA,CONCEICAO DO ARAGUAIA,GASOLINA,2023-05-23,"5,99",BRANCA
2023-05-23,S,RS,CACHOEIRA DO SUL,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,NE,CE,ICO,GASOLINA,2023-05-23,"5,65",VIBRA ENERGIA
2023-05-23,N,TO,PARAISO DO TOCANTINS,GASOLINA,2023-05-23,"5,59",IPIRANGA
2023-05-23,NE,RN,MOSSORO,GASOLINA,2023-05-23,"5,66",IPIRANGA
2023-05-23,SE,MG,BETIM,GASOLINA,2023-05-23,"4,97",BRANCA
2023-05-23,S,RS,SAO GABRIEL,GASOLINA,2023-05-23,"5,54",RAIZEN
2023-05-23,S,RS,SANTANA DO LIVRAMENTO,GASOLINA,2023-05-23,"5,69",IPIRANGA
2023-05-23,SE,SP,LEME,GASOLINA,2023-05-23,"5,29",RAIZEN
2023-05-23,SE,MG,DIVINOPOLIS,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,S,SC,TUBARAO,GASOLINA,2023-05-23,"5,19",VIBRA ENERGIA
2023-05-23,NE,SE,ITABAIANA,GASOLINA,2023-05-23,"4,97",BRANCA
2023-05-23,SE,MG,SABARA,GASOLINA,2023-05-23,"4,95",BRANCA
2023-05-23,SE,SP,GUARUJA,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,NE,MA,SAO LUIS,GASOLINA,2023-05-23,"4,98",BRANCA
2023-05-23,NE,BA,PORTO SEGURO,GASOLINA,2023-05-23,"6,14",BRANCA
2023-05-23,N,PA,SANTAREM,GASOLINA,2023-05-23,"5,15",EQUADOR
2023-05-23,NE,CE,FORTALEZA,GASOLINA,2023-05-23,"5,57",RAIZEN
2023-05-23,NE,BA,SIMOES FILHO,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,SE,ES,SAO MATEUS,GASOLINA,2023-05-23,"5,09",BRANCA
2023-05-23,SE,ES,VILA VELHA,GASOLINA,2023-05-23,"5,06",RAIZEN
2023-05-23,SE,MG,ARAXA,GASOLINA,2023-05-23,"5,33",IPIRANGA
2023-05-23,SE,MG,DIVINOPOLIS,GASOLINA,2023-05-23,"4,87",IPIRANGA
2023-05-23,N,PA,CAMETA,GASOLINA,2023-05-23,"5,43",SABBÁ
2023-05-23,NE,MA,SAO JOSE DE RIBAMAR,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,SE,SP,SAO CAETANO DO SUL,GASOLINA,2023-05-23,"4,84",BRANCA
2023-05-23,S,PR,CAMPO MOURAO,GASOLINA,2023-05-23,"5,05",IPIRANGA
2023-05-23,S,SC,ITAJAI,GASOLINA,2023-05-23,"5,39",RODOIL
2023-05-23,NE,PI,TERESINA,GASOLINA,2023-05-23,"5,59",VIBRA ENERGIA
2023-05-23,N,PA,CONCEICAO DO ARAGUAIA,GASOLINA,2023-05-23,"5,95",BRANCA
2023-05-23,SE,RJ,ITAGUAI,GASOLINA,2023-05-23,"5,09",BRANCA
2023-05-23,N,AM,MANAUS,GASOLINA,2023-05-23,"6,29",BRANCA
2023-05-23,S,SC,BIGUACU,GASOLINA,2023-05-23,"5,69",RAIZEN MIME
2023-05-23,S,PR,CAMBE,GASOLINA,2023-05-23,"4,89",BRANCA
2023-05-23,S,PR,ARAUCARIA,GASOLINA,2023-05-23,"5,49",IPIRANGA
2023-05-23,NE,PB,PATOS,GASOLINA,2023-05-23,"5,29",ALESAT
2023-05-23,SE,SP,ARARAS,GASOLINA,2023-05-23,"4,77",BRANCA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"5,04",VIBRA ENERGIA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,49",VIBRA ENERGIA
2023-05-23,NE,AL,RIO LARGO,GASOLINA,2023-05-23,"5,49",VIBRA ENERGIA
2023-05-23,SE,MG,BETIM,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,NE,CE,QUIXADA,GASOLINA,2023-05-23,"5,79",IPIRANGA
2023-05-23,CO,DF,BRASILIA,GASOLINA,2023-05-23,"5,19",IPIRANGA
2023-05-23,S,RS,SANTA MARIA,GASOLINA,2023-05-23,"5,07",IPIRANGA
2023-05-23,CO,MS,CORUMBA,GASOLINA,2023-05-23,"5,97",VIBRA ENERGIA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"4,94",VIBRA ENERGIA
2023-05-23,S,PR,CAMPO LARGO,GASOLINA,2023-05-23,"5,49",IPIRANGA
2023-05-23,SE,MG,CURVELO,GASOLINA,2023-05-23,"5,45",RAIZEN
2023-05-23,CO,MS,CORUMBA,GASOLINA,2023-05-23,"5,95",TAURUS
2023-05-23,SE,SP,LEME,GASOLINA,2023-05-23,"4,69",BRANCA
2023-05-23,S,SC,TUBARAO,GASOLINA,2023-05-23,"5,08",RAIZEN MIME
2023-05-23,S,RS,SAPIRANGA,GASOLINA,2023-05-23,"4,89",IPIRANGA
2023-05-23,NE,MA,SAO JOSE DE RIBAMAR,GASOLINA,2023-05-23,"4,85",ALESAT
2023-05-23,CO,MT,CACERES,GASOLINA,2023-05-23,"5,47",IPIRANGA
2023-05-23,SE,MG,BETIM,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,SE,ES,ARACRUZ,GASOLINA,2023-05-23,"5,48",VIBRA ENERGIA
2023-05-23,SE,SP,MAUA,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,S,RS,CACHOEIRA DO SUL,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,S,SC,CRICIUMA,GASOLINA,2023-05-23,"4,89",IPIRANGA
2023-05-23,N,PA,SANTAREM,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,SE,MG,DIVINOPOLIS,GASOLINA,2023-05-23,"4,82",BRANCA
2023-05-23,S,RS,BAGE,GASOLINA,2023-05-23,"5,99",IPIRANGA
2023-05-23,SE,MG,PARA DE MINAS,GASOLINA,2023-05-23,"5,09",IPIRANGA
2023-05-23,NE,BA,PAULO AFONSO,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,NE,PI,TERESINA,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,S,SC,CRICIUMA,GASOLINA,2023-05-23,"4,85",IPIRANGA
2023-05-23,N,PA,SANTAREM,GASOLINA,2023-05-23,"5,19",VIBRA ENERGIA
2023-05-23,S,RS,SAPIRANGA,GASOLINA,2023-05-23,"4,89",IPIRANGA
2023-05-23,S,RS,URUGUAIANA,GASOLINA,2023-05-23,"5,85",IPIRANGA
2023-05-23,S,SC,CRICIUMA,GASOLINA,2023-05-23,"4,87",IPIRANGA
2023-05-23,NE,RN,CAICO,GASOLINA,2023-05-23,"5,54",ALESAT
2023-05-23,S,RS,SAO GABRIEL,GASOLINA,2023-05-23,"5,46",BRANCA
2023-05-23,SE,SP,LIMEIRA,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,S,RS,SAPIRANGA,GASOLINA,2023-05-23,"4,79",RAIZEN
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"5,37",RAIZEN
2023-05-23,N,AM,MANAUS,GASOLINA,2023-05-23,"6,29",BRANCA
2023-05-23,S,SC,BIGUACU,GASOLINA,2023-05-23,"5,61",VIBRA ENERGIA
2023-05-23,SE,RJ,SAQUAREMA,GASOLINA,2023-05-23,"5,79",ALESAT
2023-05-23,SE,ES,SAO MATEUS,GASOLINA,2023-05-23,"4,69",ALESAT
2023-05-23,CO,MS,CORUMBA,GASOLINA,2023-05-23,"5,95",IPIRANGA
2023-05-23,NE,RN,NATAL,GASOLINA,2023-05-23,"5,36",ALESAT
2023-05-23,S,RS,SANTA MARIA,GASOLINA,2023-05-23,"5,09",BRANCA
2023-05-23,NE,MA,SAO JOSE DE RIBAMAR,GASOLINA,2023-05-23,"4,97",SABBÁ
2023-05-23,N,PA,CONCEICAO DO ARAGUAIA,GASOLINA,2023-05-23,"5,8",VIBRA ENERGIA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,49",RAIZEN
2023-05-23,S,RS,ERECHIM,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,SE,ES,SERRA,GASOLINA,2023-05-23,"5,09",RAIZEN
2023-05-23,NE,BA,PAULO AFONSO,GASOLINA,2023-05-23,"5,49",BRANCA
2023-05-23,SE,SP,ASSIS,GASOLINA,2023-05-23,"4,98",BRANCA
2023-05-23,SE,MG,DIVINOPOLIS,GASOLINA,2023-05-23,"4,89",ALESAT
2023-05-23,NE,BA,PORTO SEGURO,GASOLINA,2023-05-23,"6,07",IPIRANGA
2023-05-23,S,RS,SANTANA DO LIVRAMENTO,GASOLINA,2023-05-23,"5,69",IPIRANGA
2023-05-23,SE,MG,FRUTAL,GASOLINA,2023-05-23,"5,19",BRANCA
2023-05-23,SE,SP,VOTUPORANGA,GASOLINA,2023-05-23,"5,29",VIBRA ENERGIA
2023-05-23,S,RS,ERECHIM,GASOLINA,2023-05-23,"5,19",RAIZEN
2023-05-23,CO,GO,ANAPOLIS,GASOLINA,2023-05-23,"5,19",IPIRANGA
2023-05-23,NE,MA,SAO JOSE DE RIBAMAR,GASOLINA,2023-05-23,"4,98",BRANCA
2023-05-23,SE,ES,SAO MATEUS,GASOLINA,2023-05-23,"4,69",IPIRANGA
2023-05-23,NE,CE,QUIXADA,GASOLINA,2023-05-23,"5,79",BRANCA
2023-05-23,NE,MA,CODO,GASOLINA,2023-05-23,"5,4",BRANCA
2023-05-23,NE,SE,LAGARTO,GASOLINA,2023-05-23,"4,95",BRANCA
2023-05-23,SE,MG,UBERLANDIA,GASOLINA,2023-05-23,"4,88",VIBRA ENERGIA
2023-05-23,NE,PB,PATOS,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,NE,CE,CRATO,GASOLINA,2023-05-23,"5,39",ALESAT
2023-05-23,S,RS,URUGUAIANA,GASOLINA,2023-05-23,"5,65",IPIRANGA
2023-05-23,N,PA,ANANINDEUA,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,NE,PE,ARARIPINA,GASOLINA,2023-05-23,"5,89",ALESAT
2023-05-23,NE,SE,LAGARTO,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,NE,CE,QUIXADA,GASOLINA,2023-05-23,"5,79",RAIZEN
2023-05-23,S,PR,CAMPO LARGO,GASOLINA,2023-05-23,"5,49",IPIRANGA
2023-05-23,SE,MG,DIVINOPOLIS,GASOLINA,2023-05-23,"4,89",BRANCA
2023-05-23,S,SC,ITAJAI,GASOLINA,2023-05-23,"5,39",IPIRANGA
2023-05-23,SE,SP,COSMOPOLIS,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,N,PA,ALTAMIRA,GASOLINA,2023-05-23,"5,75",IPIRANGA
2023-05-23,NE,MA,BALSAS,GASOLINA,2023-05-23,"5,99",VIBRA ENERGIA
2023-05-23,S,SC,BRUSQUE,GASOLINA,2023-05-23,"5,56",BRANCA
2023-05-23,NE,MA,CAXIAS,GASOLINA,2023-05-23,"4,96",BRANCA
2023-05-23,NE,AL,ARAPIRACA,GASOLINA,2023-05-23,"5,55",BRANCA
2023-05-23,N,TO,ARAGUAINA,GASOLINA,2023-05-23,"5,69",BRANCA
2023-05-23,S,RS,SAPIRANGA,GASOLINA,2023-05-23,"4,89",IPIRANGA
2023-05-23,S,PR,FOZ DO IGUACU,GASOLINA,2023-05-23,"5,09",RAIZEN
2023-05-23,SE,RJ,NITEROI,GASOLINA,2023-05-23,"5,1",BRANCA
2023-05-23,SE,MG,SABARA,GASOLINA,2023-05-23,"5,09",VIBRA ENERGIA
2023-05-23,SE,SP,SAO CAETANO DO SUL,GASOLINA,2023-05-23,"4,57",BRANCA
2023-05-23,SE,MG,PARA DE MINAS,GASOLINA,2023-05-23,"5,09",ALESAT
2023-05-23,S,PR,FOZ DO IGUACU,GASOLINA,2023-05-23,"5,09",IDAZA
2023-05-23,NE,BA,SENHOR DO BONFIM,GASOLINA,2023-05-23,"5,56",BRANCA
2023-05-23,S,RS,PORTO ALEGRE,GASOLINA,2023-05-23,"4,99",VIBRA ENERGIA
2023-05-23,NE,CE,ICO,GASOLINA,2023-05-23,"5,55",VIBRA ENERGIA
2023-05-23,SE,MG,CONTAGEM,GASOLINA,2023-05-23,"4,89",VIBRA ENERGIA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"4,89",VIBRA ENERGIA
2023-05-23,NE,CE,ICO,GASOLINA,2023-05-23,"5,73",BRANCA
2023-05-23,SE,SP,MIRASSOL,GASOLINA,2023-05-23,"5,19",ALESAT
2023-05-23,SE,SP,CACAPAVA,GASOLINA,2023-05-23,"4,89",VIBRA ENERGIA
2023-05-23,SE,MG,CONTAGEM,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,NE,MA,SAO JOSE DE RIBAMAR,GASOLINA,2023-05-23,"4,97",BRANCA
2023-05-23,CO,DF,BRASILIA,GASOLINA,2023-05-23,"5,19",IPIRANGA
2023-05-23,NE,SE,ITABAIANA,GASOLINA,2023-05-23,"4,97",VIBRA ENERGIA
2023-05-23,NE,SE,ITABAIANA,GASOLINA,2023-05-23,"4,97",BRANCA
2023-05-23,S,RS,SANTA MARIA,GASOLINA,2023-05-23,"5,04",IPIRANGA
2023-05-23,S,SC,CRICIUMA,GASOLINA,2023-05-23,"4,85",IPIRANGA
2023-05-23,SE,SP,RIBEIRAO PIRES,GASOLINA,2023-05-23,"5,19",IPIRANGA
2023-05-23,SE,SP,MIRASSOL,GASOLINA,2023-05-23,"5,29",ALESAT
2023-05-23,SE,MG,ARAGUARI,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,CO,MS,CORUMBA,GASOLINA,2023-05-23,"5,95",VIBRA ENERGIA
2023-05-23,NE,BA,SIMOES FILHO,GASOLINA,2023-05-23,"5,29",PETROBAHIA
2023-05-23,SE,MG,BARBACENA,GASOLINA,2023-05-23,"4,98",BRANCA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"4,87",BRANCA
2023-05-23,NE,BA,SALVADOR,GASOLINA,2023-05-23,"5,39",IPIRANGA
2023-05-23,NE,BA,SIMOES FILHO,GASOLINA,2023-05-23,"4,87",BRANCA
2023-05-23,S,PR,CAMPO LARGO,GASOLINA,2023-05-23,"5,59",IPIRANGA
2023-05-23,S,RS,CACHOEIRA DO SUL,GASOLINA,2023-05-23,"4,99",BRANCA
2023-05-23,CO,GO,JATAI,GASOLINA,2023-05-23,"5,29",IPIRANGA
2023-05-23,S,RS,BAGE,GASOLINA,2023-05-23,"5,86",BRANCA
2023-05-23,S,RS,ERECHIM,GASOLINA,2023-05-23,"5,16",IPIRANGA
2023-05-23,S,RS,BAGE,GASOLINA,2023-05-23,"5,89",IPIRANGA
2023-05-23,NE,MA,CODO,GASOLINA,2023-05-23,"5,44",BRANCA
2023-05-23,SE,MG,VICOSA,GASOLINA,2023-05-23,"5,24",RAIZEN
2023-05-23,SE,MG,OLIVEIRA,GASOLINA,2023-05-23,"5,21",IPIRANGA
2023-05-23,SE,SP,ARARAS,GASOLINA,2023-05-23,"4,99",IPIRANGA
2023-05-23,SE,MG,BARBACENA,GASOLINA,2023-05-23,"4,99",RAIZEN
2023-05-23,SE,MG,BARBACENA,GASOLINA,2023-05-23,"4,99",RAIZEN
2023-05-23,SE,MG,BARBACENA,GASOLINA,2023-05-23,"4,99",TOTALENERGIES
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,99",VIBRA ENERGIA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,95",VIBRA ENERGIA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,98",SABBÁ
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,99",VIBRA ENERGIA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,99",VIBRA ENERGIA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,99",VIBRA ENERGIA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,99",BRANCA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,99",VIBRA ENERGIA
2023-05-24,N,AC,RIO BRANCO,GASOLINA,2023-05-24,"5,98",VIBRA ENERGIA
2023-05-24,NE,AL,ARAPIRACA,GASOLINA,2023-05-24,"5,79",VIBRA ENERGIA
2023-05-24,NE,AL,ARAPIRACA,GASOLINA,2023-05-24,"5,59",IPIRANGA
2023-05-24,NE,AL,DELMIRO GOUVEIA,GASOLINA,2023-05-24,"6,23",VIBRA ENERGIA
2023-05-24,NE,AL,DELMIRO GOUVEIA,GASOLINA,2023-05-24,"6,23",BRANCA
2023-05-24,NE,AL,DELMIRO GOUVEIA,GASOLINA,2023-05-24,"6,17",BRANCA
2023-05-24,N,AM,ITACOATIARA,GASOLINA,2023-05-24,"6,25",BRANCA
2023-05-24,N,AM,ITACOATIARA,GASOLINA,2023-05-24,"6,39",ATEM' S
2023-05-24,N,AP,MACAPA,GASOLINA,2023-05-24,"4,71",BRANCA
2023-05-24,N,AP,MACAPA,GASOLINA,2023-05-24,"4,99",IPIRANGA
2023-05-24,N,AP,MACAPA,GASOLINA,2023-05-24,"4,74",BRANCA
2023-05-24,N,AP,MACAPA,GASOLINA,2023-05-24,"4,74",BRANCA
2023-05-24,N,AP,MACAPA,GASOLINA,2023-05-24,"4,74",BRANCA
2023-05-24,NE,BA,ALAGOINHAS,GASOLINA,2023-05-24,"5,29",VIBRA ENERGIA
2023-05-24,NE,BA,ALAGOINHAS,GASOLINA,2023-05-24,"5,19",BRANCA
2023-05-24,NE,BA,IPIRA,GASOLINA,2023-05-24,"5,32",ALESAT
